timestamp,open,high,low,close,volume
2026-02-25 00:00:00,583.61,583.94,582.98,582.99,950.131
2026-02-25 00:15:00,582.98,583.72,581.51,581.82,2137.063
2026-02-25 00:30:00,581.82,584.43,581.82,584.41,765.422
2026-02-25 00:45:00,584.41,585.09,583.57,584.36,481.862
2026-02-25 01:00:00,584.36,597.04,583.82,595.61,6446.258
2026-02-25 01:15:00,595.61,600.36,594.04,597.17,7880.647
2026-02-25 01:30:00,597.18,598.67,595.71,596.24,4645.044
2026-02-25 01:45:00,596.24,598.68,596.15,597.53,1491.7
2026-02-25 02:00:00,597.53,601.64,597.44,601.57,3455.558
2026-02-25 02:15:00,601.58,602.31,600.36,600.7,3544.093
2026-02-25 02:30:00,600.71,601.24,598.3,598.87,1387.821
2026-02-25 02:45:00,598.88,599.41,597.67,598.21,1058.606
2026-02-25 03:00:00,598.21,598.99,596.86,597.1,1246.103
2026-02-25 03:15:00,597.1,597.29,593.58,594.56,2172.447
2026-02-25 03:30:00,594.56,594.91,593.15,594.38,1648.966
2026-02-25 03:45:00,594.38,595.12,593.68,594.07,861.4
2026-02-25 04:00:00,594.07,594.24,591.0,593.74,2341.376
2026-02-25 04:15:00,593.74,595.35,593.1,595.35,2989.527
2026-02-25 04:30:00,595.36,596.4,595.0,596.14,928.151
2026-02-25 04:45:00,596.14,596.39,595.11,595.44,539.725
2026-02-25 05:00:00,595.44,595.83,594.08,595.01,1554.24
2026-02-25 05:15:00,595.01,595.08,592.38,592.85,985.824
2026-02-25 05:30:00,592.85,593.28,589.89,590.9,1825.563
2026-02-25 05:45:00,590.9,592.83,590.59,592.48,1261.553
2026-02-25 06:00:00,592.47,593.13,592.32,592.76,433.546
2026-02-25 06:15:00,592.76,595.18,592.29,594.72,1147.143
2026-02-25 06:30:00,594.71,595.48,594.24,595.15,685.117
2026-02-25 06:45:00,595.14,595.16,593.01,593.61,725.818
2026-02-25 07:00:00,593.61,595.74,593.11,595.54,701.041
2026-02-25 07:15:00,595.53,596.66,594.82,595.42,1175.399
2026-02-25 07:30:00,595.42,596.37,594.05,594.38,2159.588
2026-02-25 07:45:00,594.38,596.1,594.23,596.09,651.718
2026-02-25 08:00:00,596.1,597.73,595.86,597.43,1486.34
2026-02-25 08:15:00,597.42,599.42,597.4,598.56,1532.528
2026-02-25 08:30:00,598.55,600.03,598.32,600.02,1168.457
2026-02-25 08:45:00,600.02,600.68,599.35,600.31,1474.827
2026-02-25 09:00:00,600.31,603.0,600.02,601.76,2073.101
2026-02-25 09:15:00,601.77,602.35,600.84,601.3,1315.236
2026-02-25 09:30:00,601.3,601.4,600.17,600.52,824.195
2026-02-25 09:45:00,600.52,603.37,600.52,603.08,1019.965
2026-02-25 10:00:00,603.09,603.91,601.91,602.7,1173.189
2026-02-25 10:15:00,602.7,603.75,600.6,601.52,1555.659
2026-02-25 10:30:00,601.53,602.46,601.27,602.39,760.766
2026-02-25 10:45:00,602.39,603.42,602.2,602.8,860.648
2026-02-25 11:00:00,602.8,603.44,601.88,602.62,1211.73
2026-02-25 11:15:00,602.6,605.26,602.34,604.31,1406.541
2026-02-25 11:30:00,604.31,604.97,603.79,604.46,1014.774
2026-02-25 11:45:00,604.46,605.43,603.63,604.99,1076.585
2026-02-25 12:00:00,605.0,606.7,604.58,606.56,1595.224
2026-02-25 12:15:00,606.56,609.41,606.29,608.77,2777.691
2026-02-25 12:30:00,608.77,610.28,608.6,609.62,1737.808
2026-02-25 12:45:00,609.61,612.42,609.17,610.98,3131.759
2026-02-25 13:00:00,610.98,613.66,610.98,612.42,3200.787
2026-02-25 13:15:00,612.41,614.73,612.18,613.57,2653.215
2026-02-25 13:30:00,613.57,615.22,613.0,614.04,2364.938
2026-02-25 13:45:00,614.05,616.47,613.58,614.18,3407.931
2026-02-25 14:00:00,614.18,615.36,613.95,614.17,1920.503
2026-02-25 14:15:00,614.16,614.99,613.3,614.26,3030.088
2026-02-25 14:30:00,614.25,615.77,613.2,614.05,4839.357
2026-02-25 14:45:00,614.05,619.01,614.05,618.69,7527.537
2026-02-25 15:00:00,618.69,619.73,616.0,616.71,3317.349
2026-02-25 15:15:00,616.71,618.85,616.16,618.28,1868.9
2026-02-25 15:30:00,618.28,621.99,617.39,621.93,4805.175
2026-02-25 15:45:00,621.93,623.15,619.62,621.38,3787.586
2026-02-25 16:00:00,621.39,623.45,620.93,622.64,7447.03
2026-02-25 16:15:00,622.64,625.6,621.96,623.69,4221.587
2026-02-25 16:30:00,623.69,624.0,622.0,622.89,1630.955
2026-02-25 16:45:00,622.89,625.89,622.89,625.52,2077.192
