timestamp,open,high,low,close,volume
2026-04-25 00:30:00,2312.53,2312.53,2312.4,2312.4,0.01152494
2026-04-25 00:35:00,2312.42,2312.76,2312.42,2312.76,0.79035806
2026-04-25 00:40:00,2313.57,2314.73,2313.57,2314.25,3.9571371
2026-04-25 00:45:00,2313.75,2315.38,2313.75,2315.36,6.5977448
2026-04-25 00:50:00,2315.36,2315.38,2315.14,2315.27,26.77861103
2026-04-25 00:55:00,2315.02,2315.48,2315.02,2315.48,0.36593891
2026-04-25 01:00:00,2315.64,2317.24,2315.64,2317.24,0.3907716
2026-04-25 01:05:00,2315.65,2316.21,2315.65,2316.21,0.15294457
2026-04-25 01:10:00,2316.14,2317.48,2316.14,2317.48,0.29566979
2026-04-25 01:15:00,2318.97,2320.45,2318.97,2319.51,1.71481889
2026-04-25 01:20:00,2319.08,2319.1,2318.07,2318.07,0.82408951
2026-04-25 01:25:00,2318.17,2318.17,2318.14,2318.14,0.01869486
2026-04-25 01:30:00,2318.24,2318.31,2318.24,2318.31,0.06176407
2026-04-25 01:35:00,2318.89,2318.89,2318.89,2318.89,0.00859574
2026-04-25 01:40:00,2319.11,2319.65,2319.06,2319.65,2.13661703
2026-04-25 01:45:00,2320.16,2320.21,2320.16,2320.21,0.12907855
2026-04-25 01:50:00,2320.28,2320.28,2319.49,2319.63,0.44438877
2026-04-25 01:55:00,2319.01,2319.01,2318.91,2318.94,0.97869288
2026-04-25 02:00:00,2318.41,2318.41,2317.06,2317.06,2.85106508
2026-04-25 02:05:00,2316.71,2317.22,2316.71,2317.22,0.06002721
2026-04-25 02:10:00,2317.71,2319.17,2317.7,2317.7,0.59080457
2026-04-25 02:15:00,2317.41,2318.15,2317.41,2318.15,0.0416747
2026-04-25 02:20:00,2318.15,2318.15,2317.06,2317.22,0.09578288
2026-04-25 02:25:00,2317.52,2318.18,2317.52,2318.18,0.06176541
2026-04-25 02:30:00,2318.42,2318.42,2318.42,2318.42,0.00852003
2026-04-25 02:35:00,2318.31,2318.32,2318.31,2318.32,1.84614798
2026-04-25 02:40:00,2318.09,2318.09,2316.79,2316.79,0.0658652
2026-04-25 02:45:00,2317.54,2317.54,2317.44,2317.44,0.05239644
2026-04-25 02:50:00,2317.06,2317.06,2317.06,2317.06,0.00872184
2026-04-25 02:55:00,2317.22,2317.87,2317.22,2317.87,0.00797117
2026-04-25 03:00:00,2317.67,2318.4,2317.66,2318.4,0.11360847
2026-04-25 03:05:00,2319.1,2319.36,2318.21,2318.21,3.14954853
2026-04-25 03:10:00,2317.6,2317.6,2317.6,2317.6,0.0172595
2026-04-25 03:15:00,2317.77,2317.77,2317.32,2317.74,0.06369911
2026-04-25 03:20:00,2318.19,2318.19,2317.84,2317.84,0.7392473
2026-04-25 03:25:00,2316.4,2316.44,2316.4,2316.44,2.61913637
2026-04-25 03:30:00,2316.39,2316.39,2316.21,2316.21,0.10645763
2026-04-25 03:35:00,2316.21,2316.21,2316.21,2316.21,0.0
2026-04-25 03:40:00,2318.2,2318.2,2318.2,2318.2,0.00526702
2026-04-25 03:45:00,2318.24,2319.37,2318.24,2319.33,0.08418069
2026-04-25 03:50:00,2319.1,2319.14,2318.28,2318.28,1.23905594
2026-04-25 03:55:00,2318.53,2318.53,2318.03,2318.03,0.2034289
2026-04-25 04:00:00,2318.21,2318.5,2318.01,2318.5,3.45428352
2026-04-25 04:05:00,2318.28,2318.3,2317.64,2318.3,0.22587073
2026-04-25 04:10:00,2319.02,2319.02,2319.02,2319.02,0.00525086
2026-04-25 04:15:00,2318.96,2319.16,2318.79,2319.05,0.02538231
2026-04-25 04:20:00,2318.74,2318.74,2318.5,2318.62,0.15201401
2026-04-25 04:25:00,2318.28,2318.28,2318.17,2318.17,0.19034313
2026-04-25 04:30:00,2317.58,2317.58,2317.2,2317.2,0.9587539
2026-04-25 04:35:00,2316.7,2316.88,2316.7,2316.88,0.14100198
2026-04-25 04:40:00,2317.28,2317.56,2317.27,2317.56,0.03034415
2026-04-25 04:45:00,2317.56,2317.56,2317.56,2317.56,0.0
2026-04-25 04:50:00,2317.02,2317.32,2316.8,2317.32,0.16448905
2026-04-25 04:55:00,2317.18,2317.28,2316.91,2316.91,0.07299314
2026-04-25 05:00:00,2316.36,2316.36,2314.32,2314.32,0.54629451
2026-04-25 05:05:00,2313.36,2314.32,2313.36,2314.32,0.08972719
2026-04-25 05:10:00,2314.32,2314.32,2314.32,2314.32,0.0
2026-04-25 05:15:00,2313.48,2314.23,2313.47,2314.23,0.13646649
2026-04-25 05:20:00,2314.35,2314.35,2314.35,2314.35,0.06185108
2026-04-25 05:25:00,2314.93,2315.07,2314.93,2315.07,0.05240259
2026-04-25 05:30:00,2315.07,2315.07,2315.07,2315.07,0.0
2026-04-25 05:35:00,2315.31,2315.31,2315.31,2315.31,0.01
2026-04-25 05:40:00,2316.04,2316.39,2315.98,2315.98,0.04771616
2026-04-25 05:45:00,2315.17,2315.17,2315.17,2315.17,0.00065242
2026-04-25 05:50:00,2315.17,2315.17,2315.17,2315.17,0.0
2026-04-25 05:55:00,2315.18,2315.19,2315.18,2315.19,0.03499788
2026-04-25 06:00:00,2316.38,2316.38,2316.38,2316.38,0.46557318
2026-04-25 06:05:00,2316.39,2316.39,2316.39,2316.39,0.04559398
2026-04-25 06:10:00,2317.36,2317.36,2316.45,2316.7,1.08654943
2026-04-25 06:15:00,2316.81,2316.92,2316.58,2316.58,1.02606402
2026-04-25 06:20:00,2315.62,2315.63,2315.59,2315.59,1.83190951
2026-04-25 06:25:00,2315.21,2315.51,2315.12,2315.12,0.48126338
2026-04-25 06:30:00,2315.51,2316.38,2315.51,2316.36,0.07372548
2026-04-25 06:35:00,2316.36,2316.36,2316.19,2316.19,1.02478631
2026-04-25 06:40:00,2316.38,2316.38,2316.38,2316.38,0.14941601
2026-04-25 06:45:00,2315.7,2315.7,2315.7,2315.7,0.02480183
2026-04-25 06:50:00,2316.39,2317.22,2316.39,2317.22,0.05491248
2026-04-25 06:55:00,2316.13,2316.24,2316.13,2316.24,0.17475044
2026-04-25 07:00:00,2316.24,2316.24,2313.99,2314.84,0.05877637
2026-04-25 07:05:00,2314.7,2314.7,2314.7,2314.7,0.00230159
2026-04-25 07:10:00,2314.5,2314.5,2314.5,2314.5,0.43961979
2026-04-25 07:15:00,2314.5,2314.72,2312.65,2314.7,48.00445232
2026-04-25 07:20:00,2315.54,2315.63,2315.12,2315.63,0.04537271
2026-04-25 07:25:00,2315.7,2315.7,2314.74,2315.32,0.08612061
2026-04-25 07:30:00,2315.46,2316.27,2315.19,2316.27,2.49119516
2026-04-25 07:35:00,2316.46,2316.5,2316.36,2316.39,0.06328542
2026-04-25 07:40:00,2316.88,2316.88,2316.7,2316.7,0.01288722
2026-04-25 07:45:00,2316.36,2316.36,2316.36,2316.36,0.00241176
2026-04-25 07:50:00,2316.36,2316.5,2316.36,2316.5,0.1220065
2026-04-25 07:55:00,2317.32,2317.97,2317.32,2317.97,0.68102615
2026-04-25 08:00:00,2316.9,2316.9,2316.46,2316.46,0.0117436
2026-04-25 08:05:00,2317.4,2318.29,2317.4,2318.29,0.65965579
2026-04-25 08:10:00,2318.29,2318.29,2318.29,2318.29,0.0
2026-04-25 08:15:00,2318.28,2318.45,2317.89,2317.89,0.14895104
2026-04-25 08:20:00,2317.66,2317.87,2317.52,2317.87,0.0698102
2026-04-25 08:25:00,2317.87,2317.87,2317.87,2317.87,0.0
2026-04-25 08:30:00,2318.28,2319.63,2318.28,2319.63,0.49257126
2026-04-25 08:35:00,2320.31,2320.31,2320.31,2320.31,0.05171789
2026-04-25 08:40:00,2320.58,2320.66,2320.06,2320.06,0.80131309
2026-04-25 08:45:00,2320.09,2320.09,2320.09,2320.09,4.14074663
2026-04-25 08:50:00,2319.37,2319.37,2319.37,2319.37,0.0041
2026-04-25 08:55:00,2319.24,2319.24,2319.24,2319.24,0.04073735
2026-04-25 09:00:00,2319.85,2319.85,2319.81,2319.81,0.00537809
2026-04-25 09:05:00,2318.7,2319.07,2318.7,2319.07,0.05585867
2026-04-25 09:10:00,2318.68,2319.0,2318.46,2319.0,0.34155076
2026-04-25 09:15:00,2319.88,2320.11,2319.81,2319.81,0.012
2026-04-25 09:20:00,2319.59,2319.59,2318.06,2318.06,2.17033803
2026-04-25 09:25:00,2318.39,2318.39,2318.39,2318.39,0.00792979
2026-04-25 09:30:00,2318.39,2318.39,2318.39,2318.39,0.0
2026-04-25 09:35:00,2317.81,2322.01,2317.61,2322.01,0.29410626
2026-04-25 09:40:00,2320.4,2320.4,2320.4,2320.4,0.00053742
2026-04-25 09:45:00,2322.32,2322.32,2322.32,2322.32,0.01
2026-04-25 09:50:00,2321.84,2322.7,2321.66,2322.7,0.4961529
2026-04-25 09:55:00,2323.19,2323.19,2320.9,2320.9,5.31757558
2026-04-25 10:00:00,2320.31,2320.93,2319.89,2319.89,0.17398103
2026-04-25 10:05:00,2319.51,2319.76,2319.51,2319.76,0.02216671
2026-04-25 10:10:00,2319.76,2319.76,2319.76,2319.76,0.0
2026-04-25 10:15:00,2319.98,2320.84,2319.98,2320.84,0.12116618
2026-04-25 10:20:00,2320.18,2320.87,2320.18,2320.87,0.08850571
2026-04-25 10:25:00,2321.34,2322.23,2321.04,2321.42,0.96002405
2026-04-25 10:30:00,2321.66,2321.66,2321.66,2321.66,0.01
2026-04-25 10:35:00,2322.21,2322.21,2321.51,2321.51,0.03575663
2026-04-25 10:40:00,2321.22,2321.22,2320.53,2320.53,0.08804953
2026-04-25 10:45:00,2320.31,2320.31,2320.18,2320.18,0.0211634
2026-04-25 10:50:00,2320.17,2320.17,2320.0,2320.07,0.08201677
2026-04-25 10:55:00,2320.19,2320.19,2319.6,2319.6,0.08653124
2026-04-25 11:00:00,2319.3,2319.3,2318.84,2319.16,0.60842589
2026-04-25 11:05:00,2318.76,2318.76,2318.76,2318.76,0.00209861
